Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Classification
5/10/2019,2019,5,10,Friday,18,2019-18,99.76,102.11,99.7,101.91,8742700,100.07,0.023809551,101.8678571,99.8556,RED
5/13/2019,2019,5,13,Monday,19,2019-19,100.45,101.15,99.01,99.89,7361500,98.09,-0.019821452,101.6407143,99.8948,GREEN
5/14/2019,2019,5,14,Tuesday,19,2019-19,100.14,100.87,99.89,100.29,6353700,98.48,0.00400442,101.4092857,99.9436,GREEN
5/15/2019,2019,5,15,Wednesday,19,2019-19,100.2,100.36,99.13,99.88,6740300,98.08,-0.004088181,101.1492857,99.9744,GREEN
5/16/2019,2019,5,16,Thursday,19,2019-19,102.83,103.96,100.84,101.31,17122000,99.48,0.014317184,101.1335714,100.0354,GREEN
5/17/2019,2019,5,17,Friday,19,2019-19,100.24,101.95,99.91,100.86,12371300,99.04,-0.004441782,101.0835714,100.1036,GREEN
5/20/2019,2019,5,20,Monday,20,2019-20,100.39,101.98,100.25,101.52,7194100,99.69,0.006543685,100.9892857,100.1822,RED
5/21/2019,2019,5,21,Tuesday,20,2019-20,101.51,101.65,100.4,101.12,6889100,99.3,-0.00394005,100.9721429,100.235,RED
5/22/2019,2019,5,22,Wednesday,20,2019-20,101.6,102.43,101.06,102.23,7340900,100.39,0.010977063,101.0492857,100.3122,RED
5/23/2019,2019,5,23,Thursday,20,2019-20,101.82,101.93,100.65,101.86,6454600,100.02,-0.003619317,101.0335714,100.3688,RED
5/24/2019,2019,5,24,Friday,20,2019-20,102.18,102.89,102.08,102.67,4483200,100.82,0.007952067,101.0485714,100.4578,RED
5/28/2019,2019,5,28,Tuesday,21,2019-21,102.56,103.57,102.4,102.42,10271700,100.57,-0.002434986,101.1285714,100.5378,RED
5/29/2019,2019,5,29,Wednesday,21,2019-21,102.11,102.88,101.47,102.12,6520200,100.28,-0.002929071,101.2585714,100.587,RED
5/30/2019,2019,5,30,Thursday,21,2019-21,102.49,103.49,101.91,102.19,5019600,100.35,0.000685465,101.4478571,100.6338,RED
5/31/2019,2019,5,31,Friday,21,2019-21,101.35,102.02,100.6,101.44,5927500,99.61,-0.00733927,101.4142857,100.6898,RED
6/3/2019,2019,6,3,Monday,22,2019-22,101.63,102.68,101.4,101.96,6614700,100.12,0.00512615,101.5621429,100.7478,GREEN
6/4/2019,2019,6,4,Tuesday,22,2019-22,102.61,102.65,101.44,102.56,5964900,100.71,0.005884646,101.7242857,100.8334,GREEN
6/5/2019,2019,6,5,Wednesday,22,2019-22,102.75,104.78,102.6,104.42,6902900,102.54,0.018135732,102.0485714,100.9584,GREEN
6/6/2019,2019,6,6,Thursday,22,2019-22,104.49,105.66,104.2,105.11,8063700,103.22,0.006607953,102.32,101.0942,GREEN
6/7/2019,2019,6,7,Friday,22,2019-22,105.23,106.36,105.05,106.06,6809400,104.15,0.009038121,102.6914286,101.2712,GREEN
6/10/2019,2019,6,10,Monday,23,2019-23,106.48,107.78,106.37,107.52,6325700,105.58,0.013765785,103.12,101.479,GREEN
6/11/2019,2019,6,11,Tuesday,23,2019-23,108,108.97,107.75,107.94,6747300,105.99,0.003906304,103.6071429,101.6872,GREEN
6/12/2019,2019,6,12,Wednesday,23,2019-23,107.92,108.91,107.92,108.82,4634500,106.86,0.008152652,104.0778571,101.9072,GREEN
6/13/2019,2019,6,13,Thursday,23,2019-23,109,109.58,108.17,108.65,5485000,106.69,-0.001562196,104.5628571,102.1414,GREEN
6/14/2019,2019,6,14,Friday,23,2019-23,108.78,109.59,108.46,109.07,4525900,107.1,0.003865607,105.02,102.379,GREEN
6/17/2019,2019,6,17,Monday,24,2019-24,109.12,109.55,108.26,109.16,4147000,107.19,0.000825195,105.5014286,102.6,GREEN
6/18/2019,2019,6,18,Tuesday,24,2019-24,109.8,109.96,108.91,109.65,4911200,107.67,0.004488804,106.0392857,102.8164,GREEN
6/19/2019,2019,6,19,Wednesday,24,2019-24,109.8,109.84,108.87,109.62,3924600,107.64,-0.000273587,106.57,103.0242,GREEN
6/20/2019,2019,6,20,Thursday,24,2019-24,109.82,110.49,109.28,110.32,5001500,108.33,0.006385668,107.2042857,103.2568,GREEN
6/21/2019,2019,6,21,Friday,24,2019-24,110.34,112.19,110.26,111.13,13178600,109.13,0.007342255,107.8592857,103.4874,GREEN
6/24/2019,2019,6,24,Monday,25,2019-25,111.49,112.22,111.03,111.24,6032800,109.23,0.000989837,108.4792857,103.6962,RED
6/25/2019,2019,6,25,Tuesday,25,2019-25,110.88,111.43,110.4,110.72,6105000,108.72,-0.004674547,108.9292857,103.8794,RED
6/26/2019,2019,6,26,Wednesday,25,2019-25,110.85,111.08,110.1,110.16,4161700,108.17,-0.005057781,109.29,104.034,RED
6/27/2019,2019,6,27,Thursday,25,2019-25,110.06,110.51,108.86,110.1,5481300,108.12,-0.000544709,109.5785714,104.1774,RED
6/28/2019,2019,6,28,Friday,25,2019-25,110.55,111.51,110.24,110.49,6506700,108.5,0.003542229,109.7907143,104.324,RED
7/1/2019,2019,7,1,Monday,26,2019-26,111.3,111.97,110.02,110.62,5514700,108.63,0.001176621,109.9821429,104.4728,GREEN
7/2/2019,2019,7,2,Tuesday,26,2019-26,110.83,111.61,110.34,111.6,4062900,109.59,0.008859119,110.1807143,104.6574,GREEN
7/3/2019,2019,7,3,Wednesday,26,2019-26,111.18,112.4,111,112.32,3207300,110.3,0.006451624,110.4428571,104.8424,GREEN
7/5/2019,2019,7,5,Friday,26,2019-26,112,112.24,111.21,111.98,3579400,109.96,-0.003027033,110.6507143,105.0114,GREEN
7/8/2019,2019,7,8,Monday,27,2019-27,111.92,112.93,111.7,112.72,4715700,110.69,0.006608304,110.905,105.1954,GREEN
7/9/2019,2019,7,9,Tuesday,27,2019-27,112.89,113.38,112.6,112.88,5423400,110.85,0.001419411,111.1357143,105.4224,GREEN
7/10/2019,2019,7,10,Wednesday,27,2019-27,113.12,113.61,112.39,112.98,4579000,110.94,0.000885951,111.3757143,105.6508,GREEN
7/11/2019,2019,7,11,Thursday,27,2019-27,113.34,113.94,113.02,113.92,3896600,111.87,0.00832001,111.6328571,105.8724,GREEN
7/12/2019,2019,7,12,Friday,27,2019-27,114.09,114.77,113.62,114.6,3743300,112.53,0.005969104,111.8807143,106.1372,GREEN
7/15/2019,2019,7,15,Monday,28,2019-28,114.67,115.08,114.45,114.98,3346000,112.91,0.003315924,112.1478571,106.4138,RED
7/16/2019,2019,7,16,Tuesday,28,2019-28,115.33,115.49,114.04,114.76,3488200,112.69,-0.001913387,112.4364286,106.6674,RED
7/17/2019,2019,7,17,Wednesday,28,2019-28,114.81,115.17,114.2,114.6,2688500,112.53,-0.001394246,112.7535714,106.9102,RED
7/18/2019,2019,7,18,Thursday,28,2019-28,114.35,114.78,113.74,114.72,3224800,112.65,0.001047144,113.0835714,107.1786,RED
7/19/2019,2019,7,19,Friday,28,2019-28,115,115.31,113.86,113.9,3796300,111.85,-0.007147835,113.3271429,107.4506,RED
7/22/2019,2019,7,22,Monday,29,2019-29,114.1,114.34,112.32,112.82,4516900,110.79,-0.009482018,113.4842857,107.7162,RED
7/23/2019,2019,7,23,Tuesday,29,2019-29,113.12,113.2,111.57,112.09,5754200,110.07,-0.006470514,113.5192857,107.9198,RED
7/24/2019,2019,7,24,Wednesday,29,2019-29,112.03,112.79,111.57,112,4177300,109.98,-0.000802894,113.4964286,108.162,RED
7/25/2019,2019,7,25,Thursday,29,2019-29,112.18,112.39,111.66,112.22,3851500,110.2,0.001964297,113.5135714,108.4006,RED
7/26/2019,2019,7,26,Friday,29,2019-29,112.12,113.34,111.82,113.02,4729000,110.98,0.007128813,113.535,108.6634,RED
7/29/2019,2019,7,29,Monday,30,2019-30,112.84,112.98,111.76,112.27,3746600,110.25,-0.006635994,113.4914286,108.8826,RED
7/30/2019,2019,7,30,Tuesday,30,2019-30,112.06,112.4,111.67,112.06,3035200,110.04,-0.001870483,113.4257143,109.1066,RED
7/31/2019,2019,7,31,Wednesday,30,2019-30,111.91,112.34,109.63,110.38,6211300,108.39,-0.014991972,113.1728571,109.2838,RED
8/1/2019,2019,8,1,Thursday,30,2019-30,110.32,112.17,109.32,109.38,7455000,107.41,-0.009059612,112.8,109.449,RED
8/2/2019,2019,8,2,Friday,30,2019-30,109.74,110.14,108.15,109.4,5656700,107.43,0.000182888,112.4014286,109.5924,RED
8/5/2019,2019,8,5,Monday,31,2019-31,108,108,105.59,105.82,7570000,103.91,-0.032723965,111.7628571,109.6716,GREEN
8/6/2019,2019,8,6,Tuesday,31,2019-31,106.19,107.84,105.59,107.27,7016400,105.34,0.013702485,111.2392857,109.7636,GREEN
8/7/2019,2019,8,7,Wednesday,31,2019-31,107.02,108.64,105.92,108.2,7278500,106.25,0.008669715,110.7735714,109.8792,GREEN
8/8/2019,2019,8,8,Thursday,31,2019-31,108.01,108.84,107.77,108.52,4374400,107.09,0.002957483,110.3892857,110.0072,GREEN
8/9/2019,2019,8,9,Friday,31,2019-31,108.06,108.46,106.71,107.28,4193500,105.86,-0.011426446,109.9935714,110.109,GREEN
8/12/2019,2019,8,12,Monday,32,2019-32,106.72,106.84,104.84,105.22,5305000,103.83,-0.019202065,109.5028571,110.1846,GREEN
8/13/2019,2019,8,13,Tuesday,32,2019-32,105.25,108.11,104.85,107.41,6675300,105.99,0.020813557,109.175,110.2936,GREEN
8/14/2019,2019,8,14,Wednesday,32,2019-32,105.48,108.06,105.14,106.2,9312800,104.8,-0.011265307,108.745,110.3664,GREEN
8/15/2019,2019,8,15,Thursday,32,2019-32,112.53,113.64,110.16,112.69,19812900,111.2,0.061111165,108.7214286,110.5318,GREEN
8/16/2019,2019,8,16,Friday,32,2019-32,114.08,114.93,112.06,112.99,10965200,111.5,0.00266213,108.7728571,110.6894,GREEN
8/19/2019,2019,8,19,Monday,33,2019-33,114.35,114.78,113.6,113.81,7178100,112.31,0.007257277,108.8978571,110.8444,RED
8/20/2019,2019,8,20,Tuesday,33,2019-33,113.86,114.04,112.01,112.05,6112300,110.57,-0.015464323,109.0171429,110.935,RED
8/21/2019,2019,8,21,Wednesday,33,2019-33,113.98,114.07,111.88,112.02,8156400,110.54,-0.000267795,109.2057143,111.0166,RED
8/22/2019,2019,8,22,Thursday,33,2019-33,112.2,112.79,111.35,111.91,5995400,110.43,-0.000981905,109.385,111.0784,RED
8/23/2019,2019,8,23,Friday,33,2019-33,111.62,111.91,110.13,110.83,6236700,109.37,-0.009650628,109.7428571,111.122,RED
8/26/2019,2019,8,26,Monday,34,2019-34,111.56,112.27,111.22,111.99,5935700,110.51,0.010466444,110.08,111.1804,GREEN
8/27/2019,2019,8,27,Tuesday,34,2019-34,112.42,112.81,111.51,112.42,5733700,110.94,0.003839631,110.3814286,111.2456,GREEN
8/28/2019,2019,8,28,Wednesday,34,2019-34,112.28,113.08,111.68,112.72,5371000,111.23,0.002668592,110.6814286,111.307,GREEN
8/29/2019,2019,8,29,Thursday,34,2019-34,114.2,114.59,113.31,114.08,5270500,112.58,0.0120653,111.1671429,111.3962,GREEN
8/30/2019,2019,8,30,Friday,34,2019-34,115,115.38,113.9,114.26,5705300,112.75,0.001577843,111.8128571,111.475,GREEN
9/3/2019,2019,9,3,Tuesday,35,2019-35,113.68,115.31,113.49,114.64,5942700,113.13,0.003325724,112.3292857,111.5452,RED
9/4/2019,2019,9,4,Wednesday,35,2019-35,115.69,115.96,114.82,115.91,5782900,114.38,0.011078195,113.0228571,111.6386,RED
9/5/2019,2019,9,5,Thursday,35,2019-35,117.67,117.96,115.27,115.44,5826400,113.92,-0.004054881,113.2192857,111.733,RED
9/6/2019,2019,9,6,Friday,35,2019-35,115.44,115.75,114.62,114.73,4346400,113.22,-0.006150373,113.3435714,111.8244,RED
9/9/2019,2019,9,9,Monday,36,2019-36,114.5,116.61,114.4,116.33,5973700,114.8,0.013945772,113.5235714,111.949,RED
9/10/2019,2019,9,10,Tuesday,36,2019-36,115.99,116.96,115.48,116.05,4857400,114.52,-0.002406935,113.8092857,112.0602,RED
9/11/2019,2019,9,11,Wednesday,36,2019-36,116,116.7,115.22,116.02,5284100,114.49,-0.000258564,114.095,112.1682,RED
9/12/2019,2019,9,12,Thursday,36,2019-36,116.65,117.07,115.9,116.92,4474300,115.38,0.007757297,114.4528571,112.2746,RED
9/13/2019,2019,9,13,Friday,36,2019-36,117.16,118.19,116.95,117.43,5638600,115.88,0.004361975,114.9242857,112.3768,RED
9/16/2019,2019,9,16,Monday,37,2019-37,116.54,117.17,115.38,115.57,6090300,114.05,-0.015839229,115.18,112.4486,GREEN
9/17/2019,2019,9,17,Tuesday,37,2019-37,115.32,116.69,115.25,116.51,4604500,114.97,0.00813362,115.4721429,112.5244,GREEN
9/18/2019,2019,9,18,Wednesday,37,2019-37,116.91,117.23,116.18,117.16,3956000,115.61,0.005578933,115.7892857,112.61,GREEN
9/19/2019,2019,9,19,Thursday,37,2019-37,117.4,117.81,116.77,117.11,3380600,115.57,-0.000426793,116.0057143,112.6926,GREEN
9/20/2019,2019,9,20,Friday,37,2019-37,117.35,117.64,116.8,116.98,11332400,115.44,-0.001110044,116.2,112.7538,GREEN
9/23/2019,2019,9,23,Monday,38,2019-38,116.61,118.41,116.56,117.62,5162500,116.07,0.005471015,116.4128571,112.8142,GREEN
9/24/2019,2019,9,24,Tuesday,38,2019-38,118.25,119.86,118.01,118.4,7273100,116.84,0.006631515,116.5907143,112.8826,GREEN
9/25/2019,2019,9,25,Wednesday,38,2019-38,118.47,118.72,117.81,118.47,4613600,116.91,0.000591214,116.8071429,112.9568,GREEN
9/26/2019,2019,9,26,Thursday,38,2019-38,118.8,119.55,118.19,118.3,3986900,116.74,-0.001434947,117.0621429,113.0308,GREEN
9/27/2019,2019,9,27,Friday,38,2019-38,119.21,119.23,117.75,118.45,3434700,116.89,0.001267911,117.2135714,113.1054,GREEN
9/30/2019,2019,9,30,Monday,39,2019-39,118.67,119.44,118.56,118.68,3401400,117.11,0.001941776,117.4014286,113.201,RED
10/1/2019,2019,10,1,Tuesday,39,2019-39,118.85,119.11,117.72,117.85,3729300,116.3,-0.006993612,117.5321429,113.3016,RED
10/2/2019,2019,10,2,Wednesday,39,2019-39,117.4,117.55,115.61,116.12,5944500,114.59,-0.014679641,117.475,113.3822,RED
10/3/2019,2019,10,3,Thursday,39,2019-39,115.88,116.8,114.58,116.31,5206500,114.78,0.001636194,117.395,113.4684,RED
10/4/2019,2019,10,4,Friday,39,2019-39,116.4,118.3,116.19,118.16,4627000,116.6,0.015905822,117.58,113.5872,RED
10/7/2019,2019,10,7,Monday,40,2019-40,118.1,118.3,116.88,117.23,4695000,115.68,-0.007870686,117.6314286,113.6714,GREEN
10/8/2019,2019,10,8,Tuesday,40,2019-40,116.81,118.67,116.66,117.58,5125100,116.03,0.002985571,117.6614286,113.7776,GREEN
10/9/2019,2019,10,9,Wednesday,40,2019-40,118.18,119.3,118.02,118.93,3903400,117.36,0.011481531,117.7914286,113.915,GREEN
10/10/2019,2019,10,10,Thursday,40,2019-40,118.9,119.88,118.6,119.61,4341500,118.03,0.005717652,117.9792857,114.0996,GREEN
10/11/2019,2019,10,11,Friday,40,2019-40,119.92,120.71,118.72,120.24,6127900,118.65,0.005267095,118.1664286,114.3168,GREEN
10/14/2019,2019,10,14,Monday,41,2019-41,119.85,120.46,119.1,119.17,4573300,117.6,-0.008898867,118.2214286,114.5122,RED
10/15/2019,2019,10,15,Tuesday,41,2019-41,119.33,119.99,118.87,119.53,4516700,117.95,0.0030209,118.2971429,114.7864,RED
10/16/2019,2019,10,16,Wednesday,41,2019-41,119.31,120.11,119.1,119.42,3781600,117.84,-0.000920276,118.3771429,115.0294,RED
10/17/2019,2019,10,17,Thursday,41,2019-41,119.67,120.25,119.36,119.84,3910900,118.26,0.003516984,118.4764286,115.2622,RED
10/18/2019,2019,10,18,Friday,41,2019-41,120.45,120.6,119.13,119.14,5592300,117.57,-0.005841096,118.5092857,115.4746,RED
10/21/2019,2019,10,21,Monday,42,2019-42,119.3,119.83,118.82,119.74,3410100,118.16,0.005036079,118.6442857,115.7238,RED
10/22/2019,2019,10,22,Tuesday,42,2019-42,119.75,120.17,119.39,119.58,2544700,118,-0.001336195,118.8914286,116.011,RED
10/23/2019,2019,10,23,Wednesday,42,2019-42,119.17,119.85,118.69,119.35,2840000,117.78,-0.001923427,119.1085714,116.2498,RED
10/24/2019,2019,10,24,Thursday,42,2019-42,119.15,119.57,118.51,119.1,2900300,117.53,-0.00209468,119.1757143,116.5078,RED
10/25/2019,2019,10,25,Friday,42,2019-42,119,119.33,118.2,119.04,2564100,117.47,-0.000503758,119.305,116.6348,RED
10/28/2019,2019,10,28,Monday,43,2019-43,119.25,119.7,118.53,119.22,3404300,117.65,0.001512099,119.4221429,116.7594,RED
10/29/2019,2019,10,29,Tuesday,43,2019-43,118.5,118.73,117.08,117.15,4791100,115.6,-0.017362856,119.295,116.8262,RED
10/30/2019,2019,10,30,Wednesday,43,2019-43,117.18,118.37,117.05,118.1,2996000,116.54,0.008109235,119.1871429,116.9472,RED
10/31/2019,2019,10,31,Thursday,43,2019-43,117.93,118.28,116.83,117.26,4881300,115.71,-0.007112586,118.9742857,117.052,RED
11/1/2019,2019,11,1,Friday,43,2019-43,117.92,117.97,117.23,117.62,3762600,116.07,0.003070106,118.8635714,117.1662,RED
11/4/2019,2019,11,4,Monday,44,2019-44,118.4,119.11,117.17,117.57,4646000,116.02,-0.000425124,118.7235714,117.301,GREEN
11/5/2019,2019,11,5,Tuesday,44,2019-44,117.68,119.14,117.08,118.86,4217100,117.29,0.010972195,118.6835714,117.4384,GREEN
11/6/2019,2019,11,6,Wednesday,44,2019-44,118.83,119.62,118.71,119.5,3614400,117.92,0.005384481,118.6592857,117.58,GREEN
11/7/2019,2019,11,7,Thursday,44,2019-44,120,120.92,119.54,120.23,4441400,118.64,0.006108815,118.7371429,117.7302,GREEN
11/8/2019,2019,11,8,Friday,44,2019-44,120.31,120.88,118.94,119.44,3832700,117.86,-0.006570747,118.7157143,117.8374,GREEN
11/11/2019,2019,11,11,Monday,45,2019-45,118.7,119.63,118.28,119.04,4439000,117.47,-0.003348975,118.6771429,117.933,GREEN
11/12/2019,2019,11,12,Tuesday,45,2019-45,119.6,120,118.81,119.12,5063100,117.55,0.000672058,118.6607143,118.0226,GREEN
11/13/2019,2019,11,13,Wednesday,45,2019-45,119.16,121.36,118.66,120.98,7711800,119.38,0.015614511,118.795,118.124,GREEN
11/14/2019,2019,11,14,Thursday,45,2019-45,124.6,125.38,119.51,120.65,22504200,119.06,-0.002727739,118.91,118.2282,GREEN
11/15/2019,2019,11,15,Friday,45,2019-45,120.68,121,118.38,118.87,10137700,117.3,-0.014753409,118.885,118.311,GREEN
11/18/2019,2019,11,18,Monday,46,2019-46,118.45,120.87,118.24,120.25,6548000,118.66,0.011609298,119.1064286,118.3894,RED
11/19/2019,2019,11,19,Tuesday,46,2019-46,120.11,120.36,119.71,119.89,3715400,118.31,-0.002993768,119.2342857,118.4662,RED
11/20/2019,2019,11,20,Wednesday,46,2019-46,120.21,120.48,118.4,119.13,5075900,117.56,-0.006339162,119.3678571,118.5284,RED
11/21/2019,2019,11,21,Thursday,46,2019-46,118.83,120,118.67,119.86,4302400,118.28,0.006127788,119.5278571,118.5872,RED
11/22/2019,2019,11,22,Friday,46,2019-46,120.15,120.3,119.27,119.36,3843100,117.79,-0.004171533,119.6557143,118.6258,RED
11/25/2019,2019,11,25,Monday,47,2019-47,120,120.02,117.9,118.92,5881500,117.35,-0.003686348,119.66,118.6928,RED
11/26/2019,2019,11,26,Tuesday,47,2019-47,118.96,119.3,118.45,119.19,6292500,117.62,0.00227047,119.6378571,118.7464,RED
11/27/2019,2019,11,27,Wednesday,47,2019-47,119.39,119.8,118.73,118.76,3434100,117.19,-0.003607688,119.5328571,118.7784,RED
11/29/2019,2019,11,29,Friday,47,2019-47,119.14,119.97,119,119.09,3157300,117.52,0.002778664,119.5078571,118.818,RED
12/2/2019,2019,12,2,Monday,48,2019-48,119.15,119.38,117.84,119.28,5670900,117.71,0.001595453,119.525,118.864,RED
12/3/2019,2019,12,3,Tuesday,48,2019-48,118.4,118.96,117.77,118.67,6594800,117.1,-0.005114023,119.4928571,118.885,RED
12/4/2019,2019,12,4,Wednesday,48,2019-48,119.12,119.2,118.3,118.69,5556600,117.12,0.000168571,119.3292857,118.8908,RED
12/5/2019,2019,12,5,Thursday,48,2019-48,118.36,118.78,117.42,118.66,4352800,117.62,-0.000252749,119.1871429,118.8946,RED
12/6/2019,2019,12,6,Friday,48,2019-48,119.08,119.8,118.92,119.78,4340800,118.73,0.009438691,119.2521429,118.9242,RED
12/9/2019,2019,12,9,Monday,49,2019-49,119.57,119.86,119.18,119.36,4816000,118.31,-0.003506413,119.1885714,118.9424,RED
12/10/2019,2019,12,10,Tuesday,49,2019-49,119.35,119.56,119.02,119.14,4282300,118.1,-0.001843174,119.135,118.9516,RED
12/11/2019,2019,12,11,Wednesday,49,2019-49,119.4,119.65,118.53,119,3506400,117.96,-0.001175083,119.1257143,118.9746,RED
12/12/2019,2019,12,12,Thursday,49,2019-49,119,120.11,118.68,119.76,4149000,118.71,0.006386573,119.1185714,119.0474,RED
12/13/2019,2019,12,13,Friday,49,2019-49,119.16,120.65,119.02,120.29,5366300,119.24,0.004425507,119.185,119.127,RED
12/16/2019,2019,12,16,Monday,50,2019-50,120.42,121.35,120.42,120.54,5350700,119.48,0.002078311,119.3007143,119.1746,RED
12/17/2019,2019,12,17,Tuesday,50,2019-50,120.95,121.7,120.7,121.28,4575800,120.22,0.006139023,119.45,119.2556,RED
12/18/2019,2019,12,18,Wednesday,50,2019-50,121.51,121.68,119.84,119.86,5103000,118.81,-0.011708428,119.5285714,119.3012,RED
12/19/2019,2019,12,19,Thursday,50,2019-50,119.94,120.51,119.78,120.08,4464100,119.03,0.001835485,119.5992857,119.3242,RED
12/20/2019,2019,12,20,Friday,50,2019-50,121.48,122.12,120.02,120.29,7954400,119.24,0.001748826,119.6714286,119.3378,RED
12/23/2019,2019,12,23,Monday,51,2019-51,120.2,120.69,119.01,119.03,4485800,117.99,-0.010474704,119.6971429,119.3136,GREEN
12/24/2019,2019,12,24,Tuesday,51,2019-51,119.13,119.6,119.01,119.51,2227400,118.46,0.004032625,119.7557143,119.3204,GREEN
12/26/2019,2019,12,26,Thursday,51,2019-51,119.61,119.85,118.95,119.52,4223800,118.47,8.36E-05,119.8171429,119.3202,GREEN
12/27/2019,2019,12,27,Friday,51,2019-51,119.94,119.94,119.25,119.59,3544000,118.54,0.000585674,119.8035714,119.3236,GREEN
12/30/2019,2019,12,30,Monday,52,2019-52,119.8,119.81,119.13,119.4,2945800,118.35,-0.001588718,119.8064286,119.3148,RED
12/31/2019,2019,12,31,Tuesday,52,2019-52,119.5,119.8,118.19,118.84,4912000,117.8,-0.004690161,119.785,119.3088,RED
